acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,Max Search Time Delta
0.937,"['Taylor Swift', 'Bon Iver']",0.39,304107,0.27,0,3O5osWf1rSoKMwe6E9ZaXP,0.00227,1,0.111,-10.673,1,evermore (feat. Bon Iver),79,2020-12-11,0.0308,125.177,0.32,2020,
0.118,['BTS'],0.583,246381,0.8170000000000001,0,2QyuXBcV1LJ2rq01KhreMF,0.0,9,0.338,-5.146,0,ON,80,2020-02-21,0.0987,105.936,0.438,2020,28944000.0
0.643,['Bobby Helms'],0.754,130973,0.424,0,7vQbuQcyTflfCIOu3Uzzya,0.0,2,0.0652,-8.463,1,Jingle Bell Rock,85,1957-12-02,0.0363,119.705,0.8059999999999999,1957,168307200.0
0.0151,"['Eminem', 'Skylar Grey']",0.674,174864,0.807,1,50le2HSqQAIqB4BGD4cE9e,3.9e-06,1,0.584,-3.961,1,Black Magic (feat. Skylar Grey),76,2020-12-18,0.224,140.056,0.163,2020,
0.0515,['Kanye West'],0.79,211000,0.647,0,4EWCNWgDS8707fNSZ1oaA5,0.0,10,0.248,-5.983,0,Heartless,78,2008-11-24,0.136,87.999,0.654,2008,389145600.0
0.422,"['Maluma', 'Lenny Tavárez', 'Justin Quiles']",0.691,248345,0.7390000000000001,0,4RJz8NfIe09gpKMiRUWKhJ,3.95e-06,5,0.11,-3.09,0,Parce (feat. Justin Quiles),88,2020-08-21,0.229,83.897,0.884,2020,
0.153,"['Dan + Shay', 'Justin Bieber']",0.654,167693,0.63,0,2wrJq5XKLnmhRXHIAf9xBa,0.0,10,0.111,-4.644,1,"10,000 Hours (with Justin Bieber)",84,2019-10-04,0.0259,89.991,0.43,2019,
0.447,"['Yandel', 'Bad Bunny']",0.75,209180,0.741,1,3pm4XtcsRIFFtH2UErk62R,0.0,9,0.121,-4.43,1,CANCIÓN CON YANDEL,77,2020-05-10,0.402,79.968,0.495,2020,436579200.0
0.207,"['Romeo Santos', 'Ozuna']",0.759,198332,0.639,0,1WbXIpiGBJkCiv3hn40iPB,0.0,4,0.23,-8.085,0,Sobredosis (feat. Ozuna),76,2017-07-21,0.0511,128.01,0.682,2017,
0.161,"['Alex Rose', 'Rauw Alejandro', 'Lenny Tavárez', 'Cazzu', 'Lyanno']",0.512,367680,0.451,0,47ZS1OjnJpJVfGN9yHXfMn,0.0,5,0.0672,-7.222,0,Toda Remix - Remix,76,2018-06-01,0.131,80.04,0.368,2018,
0.018000000000000002,['a-ha'],0.573,225280,0.902,0,2WfaOiMkCvy7F5fcp2zZ8L,0.00125,6,0.0928,-7.638,0,Take on Me,83,1985-06-01,0.054000000000000006,84.412,0.8759999999999999,1985,68256000.0
0.857,"['A Great Big World', 'Christina Aguilera']",0.407,229400,0.147,0,6Vc5wAMmXdKIAM7WUoEb7N,2.89e-06,2,0.0913,-8.822000000000003,1,Say Something,76,2014-01-20,0.0355,141.284,0.0765,2014,231379200.0
0.315,['Scorpions'],0.452,312360,0.524,0,3ovjw5HZZv43SxTwApooCM,0.0,0,0.103,-10.108,1,Wind Of Change,78,1990-01-01,0.0351,151.505,0.246,1990,28944000.0
0.317,"['Yung Bleu', 'Drake']",0.575,226220,0.609,1,7E2C5rBLpCKwQlhJPVFBRS,0.0,5,0.105,-4.88,0,You’re Mines Still (feat. Drake),79,2020-10-15,0.121,83.00399999999998,0.339,2020,
0.171,"['Estelle', 'Kanye West']",0.727,284733,0.7290000000000001,1,22UDw8rSfLbUsaAGTXQ4Z8,0.0,0,0.07,-2.99,1,American Boy,78,2008-03-28,0.326,117.932,0.512,2008,399686400.0
0.0184,"['G-Eazy', 'Bebe Rexha']",0.7559999999999999,251467,0.674,1,40YcuQysJ0KlGQTeGUosTC,0.0,0,0.158,-6.518,0,"Me, Myself & I",76,2015-12-04,0.0959,111.995,0.389,2015,528595200.0
0.188,"['Playboi Carti', 'Lil Uzi Vert']",0.6729999999999999,153800,0.649,1,2BJSMvOGABRxokHKB0OI8i,0.0,1,0.122,-8.433,0,Shoota (feat. Lil Uzi Vert),78,2018-05-11,0.196,153.075,0.47,2018,
0.55,['José Feliciano'],0.513,182067,0.831,0,0oPdaY4dXtc3ZsaG17V972,0.0,2,0.336,-9.004,1,Feliz Navidad,77,2002-09-24,0.0383,148.83700000000005,0.963,2002,168307200.0
0.168,['Juice WRLD'],0.5670000000000001,176650,0.545,1,1YM6c2sxbf2Jacl9IFgn4I,0.0,1,0.112,-6.6679999999999975,0,Titanic,76,2020-07-10,0.0448,174.146,0.234,2020,283996800.0
0.802,['FINNEAS'],0.737,190348,0.408,1,7kQkmyoHCEqwe7QwDbkSXM,0.0,5,0.171,-7.941,1,Let's Fall in Love for the Night,77,2018-10-19,0.104,127.921,0.374,2018,0.0
0.00617,['Coldplay'],0.545,267867,0.675,0,0FDzzruyVECATHXKHFs9eJ,0.00197,6,0.209,-6.474,1,A Sky Full of Stars,77,2014-05-19,0.0279,124.97,0.162,2014,218332800.0
0.0154,['The Cranberries'],0.307,306427,0.635,0,2IZZqH4K02UIYg5EohpNHF,0.00483,7,0.366,-8.957,1,Zombie,80,1994-10-03,0.0339,166.97299999999996,0.304,1994,278726400.0
0.00304,['The Neighbourhood'],0.512,217027,0.483,0,0VF7YLIxSQKyNiFL3X6MmN,0.0011,0,0.12,-7.797999999999999,1,Stargazing,76,2020-12-11,0.0298,160.009,0.3670000000000001,2020,84153600.0
0.0374,"['BLACKPINK', 'Selena Gomez']",0.785,175813,0.7190000000000001,0,4JUPEh2DVSXFGExu4Uxevz,0.000108,4,0.0519,-3.886,1,Ice Cream (with Selena Gomez),77,2020-10-02,0.354,159.953,0.887,2020,20995200.0
0.124,"['Post Malone', '21 Savage']",0.585,218147,0.52,1,0e7ipj03S05BNilyu5bRzt,7.01e-05,5,0.131,-6.136,0,rockstar (feat. 21 Savage),85,2018-04-27,0.0712,159.80100000000004,0.129,2018,
0.00627,"['Shakira', 'Freshlyground']",0.7659999999999999,202627,0.873,0,2Cd9iWfcOpGDHLz6tVA3G4,0.0,11,0.0764,-6.381,0,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),77,2010-05-07,0.14300000000000002,126.988,0.743,2010,
0.00475,['Mother Mother'],0.527,181680,0.922,0,2kS6td1yvmpNgZTt1q5pQq,0.000162,9,0.422,-2.6660000000000004,0,Hayloft,85,2008-09-23,0.0728,95.975,0.49,2008,7776000.0
0.3,"['Justin Bieber', 'Quavo']",0.8059999999999999,212867,0.546,0,4umIPjkehX1r7uhmGvXiSV,0.0,9,0.102,-6.6370000000000005,1,Intentions (feat. Quavo),82,2020-02-14,0.0575,147.986,0.8740000000000001,2020,
0.0183,['AJR'],0.74,170858,0.516,0,53BHUFdQphHiZUUG3nx9zn,0.0,1,0.0558,-6.233,0,Bang!,79,2020-02-12,0.0507,139.918,0.698,2020,
0.005679999999999999,['BANNERS'],0.468,219800,0.936,0,14BH4qO7pgCmIe6mgLKOK3,0.0,2,0.24,-3.683,1,Someone To You,79,2017-11-03,0.0455,75.05,0.6629999999999999,2017,5097600.0
0.0465,['Bryan Adams'],0.382,243360,0.589,0,7Ewz6bJ97vUqk5HdkvguFQ,0.0,9,0.122,-7.315,0,Heaven,76,1984-11-05,0.0267,140.059,0.335,1984,502329600.0
0.0249,['Britney Spears'],0.774,198800,0.838,0,6I9VzXrHxO9rA9A5euc8Ak,0.025,5,0.242,-3.914,0,Toxic,80,2003-11-13,0.114,143.04,0.924,2003,541641600.0
0.202,['KAI'],0.659,192347,0.718,0,5dntGTbUtmUO239wQ0k3yM,1.01e-06,7,0.2,-5.607,0,Mmmh,78,2020-11-30,0.0507,136.96,0.297,2020,10454400.0
0.00415,"['Marshmello', 'Imanbek', 'Usher']",0.7120000000000001,165704,0.8909999999999999,0,39umHdGKfpnjY4TFtnoQ51,0.0,6,0.258,-2.76,0,Too Much (feat. Usher),76,2020-10-23,0.0401,126.012,0.735,2020,
0.106,"['MC Virgins', 'Yun Head']",0.8190000000000001,133018,0.8190000000000001,1,0CJgUQ8UemK2htS73Ye5U8,0.0,6,0.108,-5.5310000000000015,0,Trap Anthem,76,2020-02-25,0.17600000000000002,160.005,0.736,2020,13046400.0
0.695,['James Arthur'],0.358,211467,0.557,0,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,Say You Won't Let Go,86,2016-10-28,0.059,85.04299999999998,0.494,2016,126230400.0
0.0183,['Jonas Brothers'],0.725,200880,0.5710000000000001,0,1OjmlSFuzYflWjSMTCyTJv,0.0,1,0.0519,-6.0070000000000014,1,Like It's Christmas,77,2019-11-08,0.102,146.035,0.61,2019,42076800.0
0.0981,['Miley Cyrus'],0.672,196453,0.642,0,1daDRI9ahBonbWD8YcxOIB,0.0,5,0.1,-4.035,1,Angels Like You,82,2020-11-27,0.0313,121.981,0.494,2020,10454400.0
0.0687,"['Juice WRLD', 'YoungBoy Never Broke Again']",0.474,189323,0.631,1,6Gg1gjgKi2AK4e0qzsR7sd,0.0,5,0.132,-5.884,0,Bandit (with YoungBoy Never Broke Again),83,2019-10-04,0.343,180.051,0.425,2019,
0.853,['Mac Miller'],0.794,342040,0.32,0,1DWZUa5Mzf2BwzpHtgbHPY,0.134,1,0.112,-12.92,0,Good News,77,2020-01-17,0.173,174.088,0.241,2020,31536000.0
0.128,['George Michael'],0.574,300107,0.629,0,4jDmJ51x1o9NZB5Nxxc7gY,0.0,2,0.271,-8.815,0,Careless Whisper,78,1998-11-09,0.0363,153.119,0.7859999999999999,1998,136684800.0
0.0163,"[""Guns N' Roses""]",0.294,536067,0.6409999999999999,0,3YRCqOhFifThpSRFJ1VWFM,0.22,11,0.112,-9.316,1,November Rain,79,1991-09-17,0.0291,79.759,0.226,1991,297129600.0
0.0119,"['Lil Tecca', 'Juice WRLD']",0.684,171253,0.6709999999999999,1,2WsuSYJNXGKXVYkHPnq2yp,0.0,2,0.0769,-6.424,0,Ransom (with Juice WRLD) - Remix,76,2019-08-30,0.289,179.987,0.45,2019,
0.239,"['Maluma', 'Myke Towers']",0.764,198570,0.741,1,19OXtYzrJyCrQvTbfukt4H,0.0,9,0.107,-3.617,1,Madrid (feat. Myke Towers),81,2020-08-21,0.101,170.081,0.802,2020,
0.737,['Billie Eilish'],0.483,203569,0.412,0,41zXlQxzTi6cGAjpOXyLYH,0.0,7,0.116,-8.461,1,idontwannabeyouanymore,80,2017-12-22,0.0402,170.16299999999995,0.247,2017,73612800.0
0.0343,['Little Mix'],0.7759999999999999,211786,0.875,0,6rmXhRIemCTPyMYZRDN7Qg,0.0,4,0.314,-5.535,1,Black Magic,76,2015-11-06,0.0575,111.988,0.8490000000000001,2015,525916800.0
0.83,['Taylor Swift'],0.512,185320,0.462,1,5BK0uqwY9DNfZ630STAEaq,0.166,9,0.121,-10.491,1,gold rush,82,2020-12-11,0.0408,112.05,0.353,2020,460166400.0
0.00611,['Lizzo'],0.767,195145,0.889,1,0k664IuFwVP557Gnx7RhIl,0.0,7,0.402,-2.988,1,Juice,77,2019-04-19,0.0963,119.93,0.843,2019,42076800.0
0.285,"['Daddy Yankee', 'Anuel AA', 'Kendo Kaponi']",0.838,275893,0.8190000000000001,1,3kml9ZdpT7UYk1ugkjqOzt,6.3e-05,5,0.224,-4.681,0,Don Don,81,2020-09-11,0.211,105.027,0.6559999999999999,2020,441849600.0
0.16699999999999998,['Dua Lipa'],0.73,221820,0.7290000000000001,0,1raaNykBg1bDnWENUiglUA,1.39e-06,4,0.349,-3.434,0,Break My Heart,76,2020-03-25,0.0886,113.012,0.467,2020,57888000.0
0.181,['A$AP Rocky'],0.721,158206,0.7070000000000001,1,2aPTvyE09vUCRwVvj0I8WK,3.68e-06,6,0.14300000000000002,-6.364,1,Sundress,76,2018-11-20,0.0595,125.005,0.743,2018,26265600.0
0.263,['The Jackson 5'],0.583,181267,0.7120000000000001,0,15sxLiiChE5dCW3Y756oas,1.02e-06,3,0.8170000000000001,-8.222000000000001,1,I Saw Mommy Kissing Santa Claus,76,1970-10-15,0.0538,128.89700000000002,0.614,1970,515376000.0
0.5920000000000001,['Ariana Grande'],0.778,178627,0.317,1,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,7 rings,86,2019-02-08,0.334,140.048,0.327,2019,70934400.0
0.35200000000000004,['The Mamas & The Papas'],0.552,162373,0.608,0,4s6LhHAV5SEsOV0lC2tjvJ,0.0,1,0.0533,-9.786,0,California Dreamin' - Single Version,78,1966-03,0.0345,112.367,0.637,1966,
0.422,"['Daniel Caesar', 'Kali Uchis']",0.6579999999999999,278180,0.294,0,7zFXmv6vqI4qOt4yGf3jYZ,5.2e-05,4,0.0749,-8.533,0,Get You (feat. Kali Uchis),79,2017-08-25,0.0321,74.038,0.358,2017,
0.0534,"['G-Eazy', 'Halsey']",0.589,268867,0.731,1,5k38wzpLb15YgncyWdTZE4,0.0,2,0.308,-6.343,1,Him & I (with Halsey),77,2017-12-15,0.0868,87.90799999999999,0.191,2017,
0.189,['Wham!'],0.735,262960,0.478,0,2FRnf9qhLbvw8fu4IBXx78,2.48e-06,2,0.355,-12.472,1,Last Christmas,82,1984-11-29,0.0293,107.682,0.947,1984,44668800.0
0.0426,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",0.794,248413,0.8109999999999999,0,2Foc5Q5nqNiosCNqttzHof,1.07e-06,6,0.101,-8.966000000000003,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,77,2013-04-19,0.038,116.047,0.862,2013,
0.00231,['YOASOBI'],0.67,261013,0.8740000000000001,0,3dPtXHP0oXQ4HCWHsOA9js,1.7199999999999998e-05,8,0.3,-5.221,1,夜に駆ける,81,2019-12-15,0.0305,130.041,0.789,2019,
0.197,"['Sigala', 'James Arthur']",0.6759999999999999,218359,0.7859999999999999,0,0DmAvNCAK08oCi7miSZUIY,0.0,1,0.0943,-4.529,1,Lasting Lover,83,2020-09-04,0.0478,125.983,0.483,2020,2678400.0
0.0406,['Tame Impala'],0.621,237800,0.873,0,5hM5arv9KDbCHS0k9uqwjr,9.1e-06,5,0.0824,-3.067,0,Borderline,79,2020-02-14,0.0369,97.96,0.873,2020,76204800.0
0.4320000000000001,['Kali Uchis'],0.675,199506,0.7609999999999999,0,6LOZws7T3jqZz78unPgFF9,0.0,4,0.102,-4.4689999999999985,0,Dead To Me,79,2018-04-06,0.0466,119.001,0.428,2018,28944000.0
0.804,['Harry Styles'],0.6709999999999999,211960,0.156,0,1IF5UcqRO42D12vYwceOY6,0.0518,8,0.113,-16.288,1,From the Dining Table,76,2017-05-12,0.0371,94.08,0.201,2017,123638400.0
0.0151,['Bruno Mars'],0.637,220733,0.843,0,7BqBn9nzAq8spo5e7cZ0dJ,0.0,5,0.0876,-5.4129999999999985,1,Just the Way You Are,80,2010-10-05,0.0432,109.012,0.434,2010,333936000.0
0.867,['SadBoyProlific'],0.7929999999999999,89652,0.441,1,1A43TfohQt3H6K5zg28ExD,0.0,2,0.111,-10.297,0,Dead and Cold,76,2018-11-10,0.579,74.74600000000002,0.753,2018,544320000.0
0.132,['Dayglow'],0.6409999999999999,278769,0.8420000000000001,0,64lsIF5pw0sJY0gV5kz0RN,0.91,9,0.419,-7.27,1,Can I Call You Tonight?,81,2019-11-14,0.0292,129.98,0.5,2019,18316800.0
0.0965,['5 Seconds of Summer'],0.458,197411,0.561,0,1MhXdlCQPnO56T57MfmaRm,0.0,10,0.156,-4.819,1,Ghost Of You,76,2018-06-15,0.0269,149.875,0.206,2018,491702400.0
0.034,['Bruno Mars'],0.818,225983,0.8029999999999999,0,6b8Be6ljOzmkOmFslEb23P,0.0,1,0.153,-4.282,1,24K Magic,78,2016-11-17,0.0797,106.97,0.632,2016,136684800.0
0.495,"['Ashe', 'Niall Horan']",0.599,198515,0.374,1,2NWVdwbd2hPIzC2lyf4y63,0.0,10,0.221,-8.896,1,Moral of the Story (feat. Niall Horan),77,2020-06-17,0.0385,119.9,0.224,2020,
0.0746,['Pop Smoke'],0.7979999999999999,108160,0.649,1,3DWjFSDEQ9IWz1mj449fB7,1.34e-05,9,0.517,-6.546,1,Get Back,79,2020-02-07,0.306,142.006,0.5660000000000001,2020,7776000.0
0.149,['J. Cole'],0.8370000000000001,213594,0.364,1,2JvzF1RMd7lE3KmFlsyZD8,0.0,8,0.271,-11.713,1,MIDDLE CHILD,81,2019-01-23,0.276,123.984,0.463,2019,70934400.0
0.135,"['JACKBOYS', 'Pop Smoke', 'Travis Scott']",0.594,181145,0.6759999999999999,1,40mjsnRjCpycdUw3xhS20g,0.0,2,0.163,-5.808,1,GATTI,80,2019-12-27,0.344,143.477,0.472,2019,370828800.0
0.931,['Frank Ocean'],0.421,177922,0.0952,0,34xTFwjPQ1dC6uJmleno7x,0.000201,6,0.126,-12.561,1,Godspeed,79,2016-08-20,0.0479,109.698,0.0773,2016,28944000.0
0.0921,"['Pitbull', 'Ne-Yo']",0.72,229360,0.802,1,2bJvI42r8EF3wxjOuDav4r,0.0,1,0.6940000000000001,-5.7970000000000015,1,Time of Our Lives,78,2014-11-21,0.0582,124.043,0.723,2014,192067200.0
0.544,['Joji'],0.515,209274,0.479,1,0rKtyWc8bvkriBthvHKY8d,0.00598,3,0.191,-7.457999999999997,1,SLOW DANCING IN THE DARK,84,2018-10-26,0.0261,88.964,0.284,2018,81475200.0
0.418,"['Travis Scott', 'HVME']",0.841,162803,0.593,1,5uEYRdEIh9Bo4fpjDd4Na9,0.0,1,0.124,-7.846,1,Goosebumps - Remix,79,2021-01-15,0.0379,124.917,0.8079999999999999,2021,173577600.0
0.183,['Juice WRLD'],0.868,154767,0.55,1,0fCwrjKfWxF3xQhZrYUw4T,0.0,6,0.109,-6.4170000000000025,1,Blood On My Jeans,78,2020-07-10,0.226,117.943,0.464,2020,23673600.0
0.0275,['Miguel'],0.684,195373,0.603,0,0JXXNGljqupsJaZsgSbMZV,0.000311,11,0.191,-8.127,0,Sure Thing,80,2010-11-26,0.0989,81.0,0.504,2010,313027200.0
0.0622,"['Juice WRLD', 'Seezyn']",0.715,205800,0.639,0,6rz0dTA0PdhXImFV5EjM0w,0.0,5,0.157,-5.017,0,Hide (feat. Seezyn),77,2018-12-14,0.0752,149.996,0.151,2018,
0.013,['Bruno Mars'],0.853,206693,0.56,0,0KKkJNfGyhkQ5aFogxQAPU,0.0,1,0.0944,-4.961,1,That's What I Like,81,2016-11-17,0.0406,134.066,0.86,2016,126230400.0
0.0262,['Hailee Steinfeld'],0.6809999999999999,216084,0.7829999999999999,1,60todhJq1ScRkVxFvXTuZF,0.0,8,0.206,-4.997,1,I Love You's,76,2020-05-08,0.18,106.901,0.32299999999999995,2020,525916800.0
0.515,['Russ'],0.759,237507,0.245,1,4cxMGhkinTocPSVVKWIw0d,0.000154,6,0.102,-6.545,1,Losin Control,76,2017-05-05,0.138,96.992,0.209,2017,123638400.0
0.114,['Lifehouse'],0.459,195493,0.4270000000000001,0,0815caqt2Lytro5EIzMufT,0.0,7,0.168,-7.734,1,You And Me,76,2005-03-22,0.0267,139.90200000000002,0.354,2005,465523200.0
0.000176,['Capital Cities'],0.655,192790,0.8190000000000001,0,6Z8R6UsFuGXGtiIxiD8ISb,0.00374,0,0.104,-4.852,1,Safe And Sound,79,2013,0.0316,117.956,0.7659999999999999,2013,289180800.0
0.00215,"['Juice WRLD', 'Young Thug']",0.6970000000000001,157355,0.674,1,43CIWpJaJHRcI4mUSjqgc2,0.0,1,0.138,-6.3260000000000005,1,Bad Boy (with Young Thug),84,2021-01-15,0.0533,81.535,0.198,2021,
0.6970000000000001,"['El Fantasma', 'Los Dos Carnales']",0.547,142065,0.638,0,4nbWX2HzrOEnX4xxvYRCyU,0.0,8,0.07400000000000001,-2.99,1,Cabrón y Vago - En Vivo,80,2020-07-31,0.124,176.27700000000004,0.8759999999999999,2020,
0.00125,['The Goo Goo Dolls'],0.315,289533,0.715,0,6Qyc6fS4DsZjB2mRW9DsQs,7.97e-06,11,0.0942,-8.072000000000001,0,Iris,77,1998-09-11,0.0362,155.925,0.4970000000000001,1998,533865600.0
0.0837,['Katy Perry'],0.639,173124,0.546,0,4uqh9bualXNHXXwO2wPorc,0.0,1,0.122,-5.3820000000000014,1,Daisies,78,2020-05-15,0.0407,122.179,0.149,2020,426038400.0
0.197,['Bad Bunny'],0.514,233128,0.6459999999999999,1,4vCAzANUWDE24URV6wQ4ra,2.3e-05,1,0.0958,-8.833,1,Otra Noche en Miami,76,2018-12-23,0.275,88.661,0.297,2018,70934400.0
0.0794,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']",0.816,136366,0.5820000000000001,1,2FvD20Z8aoWIePi7PoN8sG,5.84e-06,8,0.0916,-4.141,1,TOES (feat. Lil Baby & Moneybagg Yo),76,2019-09-27,0.341,160.004,0.542,2019,
0.00801,"['Mark Ronson', 'Bruno Mars']",0.856,269667,0.609,0,32OlwWuMpZ6b0aN2RZOeMS,8.149999999999999e-05,0,0.0344,-7.223,1,Uptown Funk (feat. Bruno Mars),81,2015-01-12,0.0824,114.988,0.928,2015,
0.604,['Lewis Capaldi'],0.459,215107,0.575,0,7ce20yLkzuXXLUhzIDoZih,0.0,3,0.0885,-4.8580000000000005,1,Before You Go,84,2019-11-19,0.0573,111.881,0.183,2019,18316800.0
0.0902,"['Ed Sheeran', 'Justin Bieber']",0.7979999999999999,219947,0.6759999999999999,0,0hVXuCcriWRGvwMV1r5Yn9,0.0,6,0.0894,-5.041,1,I Don't Care (with Justin Bieber),77,2019-07-12,0.0442,101.956,0.843,2019,
0.731,"['Powfu', 'beabadoobee']",0.726,173333,0.431,0,7eJMfftS33KTjuF7lTsMCx,0.0,8,0.696,-8.765,0,death bed (coffee for your head),89,2020-02-08,0.135,144.026,0.348,2020,23673600.0
0.0239,"['A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar']",0.853,233787,0.693,1,4X5f3vT8MRuXF68pfjNte5,0.0,1,0.11,-6.87,1,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",76,2013,0.275,95.967,0.662,2013,
0.0392,['Harry Styles'],0.575,172213,0.621,0,4jAIqgrPjKLTY9Gbez25Qb,0.0045,10,0.141,-8.165,0,Lights Up,80,2019-12-13,0.032,101.987,0.27,2019,42076800.0
0.244,"['Drake', 'Lil Durk']",0.7609999999999999,261493,0.518,1,2SAqBLGA283SUiwJ3xOUVI,3.47e-05,0,0.107,-8.871,1,Laugh Now Cry Later (feat. Lil Durk),89,2020-08-14,0.134,133.976,0.522,2020,
0.00719,['Weezer'],0.654,200307,0.81,0,2MLHyLy5z5l5YRp7momlgw,0.00251,4,0.165,-6.26,0,Island In The Sun,76,2001-05-15,0.0288,114.623,0.6609999999999999,2001,494380800.0
0.979,['Clairo'],0.509,175961,0.0167,0,3zksbXteOCeSusJ5Xltr3t,2.72e-05,9,0.387,-24.639,1,Bubble Gum,77,2019-02-22,0.115,207.97,0.229,2019,544320000.0
0.0211,['Calvin Harris'],0.596,222533,0.856,0,6YUTL4dYpB9xZO5qExPf05,0.0178,4,0.141,-3.556,0,Summer,79,2014-10-31,0.0346,127.949,0.743,2014,215654400.0
0.275,"['Diplo', 'Morgan Wallen']",0.765,169227,0.556,1,3FU6urUVsgXa6RBuV2PdRk,0.0,11,0.0824,-6.4170000000000025,1,Heartless (feat. Morgan Wallen),77,2020-05-29,0.0512,111.033,0.274,2020,
0.499,['SZA'],0.436,279204,0.655,1,3YJJjQPAbDT7mGpX3WtQ9A,8.1e-06,1,0.688,-8.37,0,Good Days,91,2020-12-25,0.0583,121.002,0.412,2020,2678400.0
0.0384,['MKTO'],0.72,175427,0.7909999999999999,0,6FE2iI43OZnszFLuLtvvmg,0.0,1,0.157,-4.689,1,Classic,80,2012,0.124,102.071,0.7559999999999999,2012,49939200.0
0.0237,['Demi Lovato'],0.705,203760,0.64,1,7gvd8xj4QgPqbQSsn5pV7d,0.0,11,0.262,-6.928,0,Sorry Not Sorry,78,2017-09-29,0.225,144.077,0.887,2017,110419200.0
0.0347,['RŮDE'],0.655,205766,0.487,0,0ytvsZOerGzUWfHXVT2Sgy,0.897,6,0.271,-7.987999999999999,1,Eternal Youth,76,2017-08-07,0.033,139.914,0.0454,2017,373420800.0
0.0111,['Bob Marley & The Wailers'],0.8140000000000001,180267,0.482,0,6A9mKXlFRPMPem6ygQSt7z,1.57e-06,9,0.0476,-10.493,1,Three Little Birds,76,1977-01-03,0.0588,148.404,0.615,1977,347155200.0
0.00255,['Jimi Hendrix'],0.438,240800,0.805,0,2aoo2jlRnM3A0NyLQqMN2f,5.69e-05,8,0.0842,-6.237,1,All Along the Watchtower,77,1968-10-25,0.0624,113.253,0.564,1968,381369600.0
0.0401,"['Justin Bieber', 'Ludacris']",0.728,214240,0.8590000000000001,0,6epn3r7S14KUqlReYr77hA,0.0,5,0.111,-5.237,0,Baby,78,2010-01-01,0.13699999999999998,65.043,0.535,2010,244598400.0
0.246,['Ne-Yo'],0.452,207187,0.574,0,6brl7bwOHmGFkNw3MBqssT,0.0,6,0.189,-8.336,1,So Sick,77,2006-01-01,0.31,92.791,0.58,2006,478483200.0
0.0301,['Pop Smoke'],0.772,135747,0.878,1,57BGVV6wcyhbn3hsjlqEZB,2.18e-06,2,0.251,-4.22,1,Element,82,2020-02-07,0.324,61.31100000000001,0.305,2020,18316800.0
0.0302,['The Beatles'],0.5329999999999999,259947,0.376,0,2EqlS6tkEnglzr7tkKAAYD,0.248,9,0.0926,-11.913,0,Come Together - Remastered 2009,78,1969-09-26,0.0393,165.007,0.187,1969,
0.14300000000000002,['Halsey'],0.591,205473,0.585,1,7lidXGPXPYLNThITAOTlkK,0.0,2,0.109,-6.35,1,You should be sad,80,2020-01-17,0.0277,110.94,0.324,2020,39398400.0
0.0576,['Red Hot Chili Peppers'],0.5589999999999999,264307,0.345,0,3d9DChrdc6BOeFsbrZ3Is0,0.000105,4,0.141,-13.496,1,Under the Bridge,80,1991-09-24,0.0459,84.581,0.458,1991,168307200.0
0.0101,"[""Why Don't We""]",0.606,216504,0.9,0,5GhJIMWAw0uMLgkdbt6uMz,0.0,0,0.075,-4.504,1,Fallin’ (Adrenaline),79,2020-09-29,0.119,133.963,0.233,2020,
0.00359,['Fall Out Boy'],0.393,228360,0.858,0,04aAxqtGp5pv12UXAg4pkq,0.0,4,0.102,-2.8680000000000003,0,Centuries,80,2015-01-20,0.0729,176.042,0.56,2015,197164800.0
0.0317,['Becky G'],0.6990000000000001,206167,0.529,0,3DmW6y7wTEYHJZlLo1r6XJ,3.59e-05,2,0.285,-7.547999999999999,1,Shower,82,2014-04-23,0.0487,119.987,0.121,2014,178848000.0
0.132,['Survivor'],0.8170000000000001,245640,0.599,0,2KH16WveTQWT6KOG9Rg6e2,0.000311,0,0.0873,-9.249,0,Eye of the Tiger,76,1985,0.0328,108.873,0.5479999999999999,1985,523238400.0
0.0861,['Bad Bunny'],0.685,163084,0.848,1,6NfrH0ANGmgBXyxgV2PeXt,7.14e-06,8,0.0783,-4.561,0,La Difícil,81,2020-02-28,0.0858,179.87,0.7609999999999999,2020,2678400.0
0.00032900000000000003,['P!nk'],0.534,215160,0.87,1,0JiY190vktuhSGN6aqJdrt,0.0,11,0.241,-3.0780000000000003,0,So What,76,2008-10-24,0.0425,126.019,0.462,2008,18316800.0
0.5379999999999999,['Taylor Swift'],0.532,261923,0.623,0,3hUxzQpSfdDqwM3ZTFQY0K,7.28e-05,5,0.0925,-9.208,1,august,77,2020-07-24,0.0331,89.93700000000004,0.403,2020,115689600.0
